Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,name
21/01/2022,79.13545227,80.30150604,64.55644989,65.92256165,1061162871,0,0,AVAX,Avalanche
22/01/2022,65.96820831,67.46713257,53.93933487,59.72904968,1333878308,0,0,AVAX,Avalanche
23/01/2022,59.79318237,66.70400238,59.4352951,64.72541046,897015183,0,0,AVAX,Avalanche
24/01/2022,64.75294495,64.80488586,55.57115173,62.87763214,1159701823,0,0,AVAX,Avalanche
25/01/2022,62.89733887,70.34447479,61.89265442,67.90058899,994124979,0,0,AVAX,Avalanche
26/01/2022,67.89398956,72.91933441,64.659729,65.99578857,1166402419,0,0,AVAX,Avalanche
27/01/2022,65.96631622,67.78236389,61.33854294,64.69680786,798856523,0,0,AVAX,Avalanche
28/01/2022,64.63536072,67.32410431,61.94146729,67.12731171,664566075,0,0,AVAX,Avalanche
29/01/2022,67.11838531,73.44132996,67.00891113,72.1202774,697610539,0,0,AVAX,Avalanche
30/01/2022,72.10572052,72.23008728,67.01190948,67.9737854,534098086,0,0,AVAX,Avalanche
31/01/2022,67.98217773,70.55558777,64.40384674,69.99242401,700410198,0,0,AVAX,Avalanche
01/02/2022,69.98311615,73.74280548,68.84741974,73.44881439,843353375,0,0,AVAX,Avalanche
02/02/2022,73.43240356,74.50801849,67.75288391,67.87997437,875718764,0,0,AVAX,Avalanche
03/02/2022,67.86044312,68.8553009,65.34597015,68.10771942,695260121,0,0,AVAX,Avalanche
04/02/2022,68.10842896,77.49948883,67.62190247,77.31163788,965938411,0,0,AVAX,Avalanche
05/02/2022,77.4650116,80.75987244,75.34907532,77.24948883,797735218,0,0,AVAX,Avalanche
06/02/2022,77.24199677,78.92948914,74.62030029,78.75726318,506746738,0,0,AVAX,Avalanche
07/02/2022,78.79586792,85.17305756,77.6453476,83.16699982,912462594,0,0,AVAX,Avalanche
08/02/2022,83.21994019,92.37202454,82.0557785,86.62419891,2252177846,0,0,AVAX,Avalanche
09/02/2022,86.54501343,91.92845917,84.78197479,90.02086639,1053167954,0,0,AVAX,Avalanche
10/02/2022,90.02754211,94.98809814,85.36730194,91.13622284,1616543856,0,0,AVAX,Avalanche
11/02/2022,91.16791534,92.49352264,80.30863953,81.73299408,1323311027,0,0,AVAX,Avalanche
12/02/2022,81.75880432,84.71503448,79.08057404,81.24567413,1123397419,0,0,AVAX,Avalanche
13/02/2022,81.21289825,83.2436676,77.75852203,78.24311829,676959728,0,0,AVAX,Avalanche
14/02/2022,78.19771576,82.52238464,76.42424011,82.01966858,865000799,0,0,AVAX,Avalanche
15/02/2022,82.03217316,93.43015289,81.59640503,92.67250061,1272958909,0,0,AVAX,Avalanche
16/02/2022,92.75029755,97.04877472,91.83029938,95.34611511,1729554621,0,0,AVAX,Avalanche
17/02/2022,95.24654388,98.57368469,86.66362,88.12377167,1798309218,0,0,AVAX,Avalanche
18/02/2022,88.22450256,89.9394455,82.84975433,83.8369751,1283023478,0,0,AVAX,Avalanche
19/02/2022,83.82334137,86.30641174,81.18479919,85.09931946,850252533,0,0,AVAX,Avalanche
20/02/2022,85.10826874,85.54019165,76.74273682,77.33678436,984477195,0,0,AVAX,Avalanche
21/02/2022,77.30107117,82.57675171,69.78959656,69.98892975,1626858109,0,0,AVAX,Avalanche
22/02/2022,69.99714661,74.75762939,67.46479797,74.57435608,1344001591,0,0,AVAX,Avalanche
23/02/2022,74.54203033,81.83544159,73.69863129,73.69863129,1699396767,0,0,AVAX,Avalanche
24/02/2022,73.66973114,79.31600952,64.83141327,76.52396393,3097306165,0,0,AVAX,Avalanche
25/02/2022,76.53705597,81.85987091,72.94703674,80.83261871,1884195969,0,0,AVAX,Avalanche
26/02/2022,80.84786224,84.87239838,78.50370789,81.87970734,1419135253,0,0,AVAX,Avalanche
27/02/2022,81.79342651,82.26481628,73.75102234,74.99118805,1577126485,0,0,AVAX,Avalanche
28/02/2022,74.97753906,85.39443207,72.12709045,84.3392334,1906636314,0,0,AVAX,Avalanche
01/03/2022,84.34726715,90.67776489,83.9691391,86.7359314,2279596412,0,0,AVAX,Avalanche
30/09/2021,0.406506002,0.430779994,0.395229995,0.396272987,43502192,0,0,HEX,HEX
01/10/2021,0.396299988,0.457836002,0.396299988,0.457836002,57191442,0,0,HEX,HEX
02/10/2021,0.457754999,0.458629996,0.417712003,0.417712003,40310250,0,0,HEX,HEX
03/10/2021,0.417596996,0.425796986,0.405905008,0.418383986,39937823,0,0,HEX,HEX
04/10/2021,0.418433011,0.431652009,0.40574199,0.410807014,37624756,0,0,HEX,HEX
05/10/2021,0.410820991,0.421995014,0.380656004,0.385410994,54116352,0,0,HEX,HEX
06/10/2021,0.385349989,0.386629999,0.363931,0.378039986,49418260,0,0,HEX,HEX
07/10/2021,0.377965987,0.406533986,0.37648201,0.383578986,36389033,0,0,HEX,HEX
08/10/2021,0.383531988,0.411729991,0.383531988,0.406390011,34783049,0,0,HEX,HEX
09/10/2021,0.406419992,0.437647015,0.405806988,0.428281009,36658711,0,0,HEX,HEX
10/10/2021,0.428240001,0.432110995,0.418475002,0.422886014,24016799,0,0,HEX,HEX
11/10/2021,0.422684997,0.433012992,0.401782006,0.403158993,26949147,0,0,HEX,HEX
12/10/2021,0.403225988,0.403225988,0.375337988,0.381262004,42845000,0,0,HEX,HEX
13/10/2021,0.381242007,0.389304012,0.337642998,0.365882009,49035294,0,0,HEX,HEX
14/10/2021,0.365911007,0.384559989,0.343809009,0.367861986,38576447,0,0,HEX,HEX
15/10/2021,0.367763996,0.387044996,0.283309013,0.328161001,96568727,0,0,HEX,HEX
16/10/2021,0.328164011,0.344222993,0.269915015,0.293489009,65990366,0,0,HEX,HEX
17/10/2021,0.293487996,0.29698199,0.264138013,0.284177005,39980743,0,0,HEX,HEX
18/10/2021,0.284198999,0.286810994,0.223524004,0.267518997,70638577,0,0,HEX,HEX
19/10/2021,0.267515004,0.333160013,0.266847998,0.31983301,39528941,0,0,HEX,HEX
20/10/2021,0.319707006,0.327244997,0.291011006,0.299430996,32042058,0,0,HEX,HEX
21/10/2021,0.299337,0.314489007,0.270741999,0.282083988,48818418,0,0,HEX,HEX
22/10/2021,0.282009006,0.313369006,0.270287991,0.313277006,31763761,0,0,HEX,HEX
23/10/2021,0.313259006,0.34157601,0.291972995,0.332035989,37250788,0,0,HEX,HEX
24/10/2021,0.332141012,0.334619999,0.30330801,0.325210989,20925573,0,0,HEX,HEX
25/10/2021,0.325084001,0.32663101,0.297078997,0.300179005,22719021,0,0,HEX,HEX
26/10/2021,0.300264001,0.310844004,0.279825985,0.279825985,24409066,0,0,HEX,HEX
27/10/2021,0.279821008,0.293175995,0.252995014,0.253309011,32914637,0,0,HEX,HEX
28/10/2021,0.253331989,0.262986988,0.230389997,0.250360012,45072542,0,0,HEX,HEX
29/10/2021,0.250443995,0.252723008,0.204487994,0.223738998,44853504,0,0,HEX,HEX
30/10/2021,0.223754004,0.224127993,0.207012996,0.215742007,32083690,0,0,HEX,HEX
31/10/2021,0.216095999,0.265062988,0.201774999,0.232538998,43945540,0,0,HEX,HEX
01/11/2021,0.232601002,0.233601004,0.215836003,0.221710995,30182806,0,0,HEX,HEX
02/11/2021,0.221761003,0.228565007,0.213919997,0.227721006,23823692,0,0,HEX,HEX
03/11/2021,0.227767006,0.230741993,0.215873003,0.223222002,19820099,0,0,HEX,HEX
04/11/2021,0.223151997,0.223151997,0.191635996,0.206154004,30129415,0,0,HEX,HEX
05/11/2021,0.206074998,0.219819993,0.196329996,0.209683001,30356759,0,0,HEX,HEX
06/11/2021,0.209744006,0.209817007,0.181128994,0.193191007,25618738,0,0,HEX,HEX
07/11/2021,0.193240002,0.203430995,0.171131,0.175281003,33633160,0,0,HEX,HEX
08/11/2021,0.175262004,0.192078993,0.156969994,0.167879,37175877,0,0,HEX,HEX
09/11/2021,0.167905003,0.199897006,0.147549003,0.191508994,36162584,0,0,HEX,HEX
10/11/2021,0.191483006,0.191483006,0.167371005,0.182337001,22469249,0,0,HEX,HEX
11/11/2021,0.182404995,0.272615999,0.178831995,0.239923,51052730,0,0,HEX,HEX
12/11/2021,0.240039006,0.319729,0.235743001,0.267212003,39512878,0,0,HEX,HEX
13/11/2021,0.267145991,0.310764015,0.246943995,0.250191987,15595757,0,0,HEX,HEX
14/11/2021,0.250322998,0.270833999,0.244350001,0.244757995,29075407,0,0,HEX,HEX
15/11/2021,0.244683996,0.250791997,0.231410995,0.232941002,20018753,0,0,HEX,HEX
16/11/2021,0.233126998,0.556091011,0.199281007,0.207758993,35931078,0,0,HEX,HEX
17/11/2021,0.207672998,0.297650009,0.194284007,0.204396993,26612009,0,0,HEX,HEX
18/11/2021,0.204426005,0.225151002,0.202937007,0.216922998,27684740,0,0,HEX,HEX
19/11/2021,0.216948003,0.221279994,0.202957004,0.203290001,13523374,0,0,HEX,HEX
20/11/2021,0.203257993,0.220129997,0.186548993,0.212053999,21006243,0,0,HEX,HEX
21/11/2021,0.212069005,0.212118998,0.179851994,0.192783996,14873415,0,0,HEX,HEX
22/11/2021,0.192745,0.194120005,0.181917995,0.188130006,11245733,0,0,HEX,HEX
23/11/2021,0.188125998,0.188636005,0.178260997,0.182496995,16133540,0,0,HEX,HEX
24/11/2021,0.182517007,0.186041996,0.158656001,0.179566994,16187364,0,0,HEX,HEX
25/11/2021,0.175936997,0.205263004,0.174430996,0.181908995,24253380,0,0,HEX,HEX
26/11/2021,0.204748005,0.205942005,0.180616006,0.192506999,25655790,0,0,HEX,HEX
27/11/2021,0.192403004,0.196072996,0.179505005,0.183100998,13507476,0,0,HEX,HEX
28/11/2021,0.183276996,0.190331995,0.158722997,0.173974007,23590073,0,0,HEX,HEX
29/11/2021,0.174015999,0.183466002,0.161952004,0.183414996,23398207,0,0,HEX,HEX
30/11/2021,0.183440998,0.183440998,0.166807994,0.171498001,15483094,0,0,HEX,HEX
01/12/2021,0.171463996,0.184425995,0.171463996,0.180344,12536551,0,0,HEX,HEX
02/12/2021,0.180347994,0.189199999,0.172941998,0.180481002,15001316,0,0,HEX,HEX
03/12/2021,0.180482,0.190098003,0.170601994,0.172186002,14067338,0,0,HEX,HEX
04/12/2021,0.172163993,0.172226995,0.159574002,0.165503994,15263461,0,0,HEX,HEX
05/12/2021,0.165606007,0.166015998,0.138512,0.153546005,28027090,0,0,HEX,HEX
06/12/2021,0.153565004,0.154445007,0.137181997,0.141562,21489619,0,0,HEX,HEX
07/12/2021,0.141552001,0.145100996,0.129301995,0.135714993,21412847,0,0,HEX,HEX
08/12/2021,0.135710999,0.140911996,0.126640007,0.131694004,20855115,0,0,HEX,HEX
09/12/2021,0.131708995,0.148631006,0.124975003,0.141020998,25086388,0,0,HEX,HEX
10/12/2021,0.140975997,0.146125004,0.134753004,0.135795996,10545277,0,0,HEX,HEX
11/12/2021,0.135771006,0.160628006,0.134909004,0.160623997,18746417,0,0,HEX,HEX
12/12/2021,0.160567001,0.163916007,0.143699005,0.154043004,18875176,0,0,HEX,HEX
13/12/2021,0.154069006,0.162066996,0.150398001,0.161862999,18377512,0,0,HEX,HEX
14/12/2021,0.161862999,0.212580994,0.161807999,0.201629996,40066611,0,0,HEX,HEX
15/12/2021,0.192638993,0.218517005,0.188501999,0.218517005,28333892,0,0,HEX,HEX
16/12/2021,0.218474001,0.237789005,0.216176003,0.229741007,32380915,0,0,HEX,HEX
17/12/2021,0.229645997,0.238327995,0.191358998,0.197034001,33446039,0,0,HEX,HEX
18/12/2021,0.196943,0.225126997,0.196713001,0.222057998,37662248,0,0,HEX,HEX
19/12/2021,0.222059995,0.247170001,0.210529,0.243129998,29148897,0,0,HEX,HEX
20/12/2021,0.243147001,0.272329986,0.230573997,0.272210002,46731099,0,0,HEX,HEX
21/12/2021,0.272085994,0.306914002,0.272085994,0.297066003,50969816,0,0,HEX,HEX
22/12/2021,0.297118992,0.298088014,0.262548,0.276212007,37871203,0,0,HEX,HEX
23/12/2021,0.275911003,0.303021014,0.272379011,0.294535011,25538156,0,0,HEX,HEX
24/12/2021,0.294456989,0.317981005,0.286873996,0.308194995,31616952,0,0,HEX,HEX
25/12/2021,0.308017999,0.319604993,0.292598009,0.302502006,22200041,0,0,HEX,HEX
26/12/2021,0.302289009,0.303003013,0.284341007,0.287613004,26380625,0,0,HEX,HEX
27/12/2021,0.287654012,0.299403012,0.270577997,0.298649997,26499699,0,0,HEX,HEX
28/12/2021,0.298606992,0.299796999,0.271685004,0.289721996,31895986,0,0,HEX,HEX
29/12/2021,0.289804995,0.344071001,0.278867006,0.33099699,56482841,0,0,HEX,HEX
30/12/2021,0.330722004,0.351965994,0.313885003,0.314440012,58651983,0,0,HEX,HEX
31/12/2021,0.314431012,0.31575501,0.251715988,0.284988999,54813026,0,0,HEX,HEX
01/01/2022,0.284990996,0.286832005,0.233465001,0.248434007,46291476,0,0,HEX,HEX
02/01/2022,0.248434007,0.248492002,0.214523003,0.217474997,25890420,0,0,HEX,HEX
03/01/2022,0.217474997,0.246571004,0.215513006,0.244516,17201292,0,0,HEX,HEX
04/01/2022,0.244516,0.275651991,0.236401007,0.246713996,20416990,0,0,HEX,HEX
05/01/2022,0.246713996,0.263060987,0.203661993,0.203661993,21561645,0,0,HEX,HEX
06/01/2022,0.203661993,0.224182993,0.192157,0.214323997,24928950,0,0,HEX,HEX
07/01/2022,0.214323997,0.229987994,0.212730005,0.222670004,31014797,0,0,HEX,HEX
08/01/2022,0.222670004,0.267765999,0.221255004,0.244891003,58785215,0,0,HEX,HEX
09/01/2022,0.244891003,0.25523001,0.239425004,0.243946001,40089774,0,0,HEX,HEX
10/01/2022,0.243946001,0.243946001,0.223346993,0.232914001,23453705,0,0,HEX,HEX
11/01/2022,0.232914001,0.233842,0.219975993,0.227261007,20133871,0,0,HEX,HEX
12/01/2022,0.227261007,0.232057005,0.222312003,0.227195993,19112270,0,0,HEX,HEX
13/01/2022,0.227195993,0.243028998,0.225522995,0.241646007,19584841,0,0,HEX,HEX
14/01/2022,0.241646007,0.248673007,0.228745997,0.242091,24311840,0,0,HEX,HEX
15/01/2022,0.242091,0.248484999,0.241889,0.245631993,19287723,0,0,HEX,HEX
16/01/2022,0.245633006,0.245690003,0.231766,0.239343002,20491182,0,0,HEX,HEX
17/01/2022,0.239483997,0.239483997,0.199573994,0.209085003,28449358,0,0,HEX,HEX
18/01/2022,0.209085003,0.212698996,0.199976996,0.203069001,15324775,0,0,HEX,HEX
19/01/2022,0.203069001,0.208763003,0.196400002,0.208763003,20263656,0,0,HEX,HEX
20/01/2022,0.208765998,0.223688006,0.208645001,0.212897003,18845153,0,0,HEX,HEX
21/01/2022,0.212909997,0.213042006,0.179920003,0.181593001,24584723,0,0,HEX,HEX
22/01/2022,0.181593001,0.187452003,0.174713001,0.178088993,19283900,0,0,HEX,HEX
23/01/2022,0.178088993,0.195241004,0.177754998,0.193014994,19497848,0,0,HEX,HEX
24/01/2022,0.193014994,0.193360001,0.171583995,0.182705998,18152724,0,0,HEX,HEX
25/01/2022,0.182705998,0.196037993,0.178242996,0.193046004,17355926,0,0,HEX,HEX
26/01/2022,0.193046004,0.201086998,0.183825999,0.187316999,22562144,0,0,HEX,HEX
27/01/2022,0.187316999,0.193636,0.180656999,0.184412003,22134461,0,0,HEX,HEX
28/01/2022,0.184412003,0.185610995,0.179948002,0.182311997,17008170,0,0,HEX,HEX
29/01/2022,0.182311997,0.183287993,0.177873001,0.179267004,14028518,0,0,HEX,HEX
30/01/2022,0.179267004,0.196652994,0.174307004,0.186946005,23545649,0,0,HEX,HEX
31/01/2022,0.186946005,0.187572002,0.169719994,0.178875998,24269423,0,0,HEX,HEX
01/02/2022,0.178875998,0.181342006,0.176395997,0.180345997,14289118,0,0,HEX,HEX
02/02/2022,0.180345997,0.184690997,0.177385002,0.183372006,13514195,0,0,HEX,HEX
03/02/2022,0.183372006,0.192788005,0.182777002,0.185701996,15996084,0,0,HEX,HEX
04/02/2022,0.185700998,0.198267996,0.185442999,0.195278004,18021450,0,0,HEX,HEX
05/02/2022,0.195278004,0.215483993,0.192995995,0.206560999,28832468,0,0,HEX,HEX
06/02/2022,0.206561998,0.212665007,0.205511004,0.208525002,19045391,0,0,HEX,HEX
07/02/2022,0.208525002,0.217341006,0.206818998,0.216193005,18666462,0,0,HEX,HEX
08/02/2022,0.216193005,0.219332993,0.206162006,0.206892997,17295807,0,0,HEX,HEX
09/02/2022,0.206892997,0.210434005,0.201998994,0.202556998,16507550,0,0,HEX,HEX
10/02/2022,0.202556998,0.212786004,0.202556998,0.209779993,19433146,0,0,HEX,HEX
11/02/2022,0.209779993,0.214352995,0.203825995,0.203887999,19946380,0,0,HEX,HEX
12/02/2022,0.203887999,0.206309006,0.202206001,0.205781996,11211777,0,0,HEX,HEX
13/02/2022,0.205781996,0.207359999,0.197931007,0.200421005,17268096,0,0,HEX,HEX
14/02/2022,0.200421005,0.200472996,0.197272003,0.198317006,12849806,0,0,HEX,HEX
15/02/2022,0.198317006,0.201023996,0.193951994,0.200985998,16534374,0,0,HEX,HEX
16/02/2022,0.200985998,0.201547995,0.194251001,0.197555006,14340151,0,0,HEX,HEX
17/02/2022,0.197555006,0.198868006,0.185303003,0.188344002,37354023,0,0,HEX,HEX
18/02/2022,0.188344002,0.190385997,0.174308002,0.177591994,19040836,0,0,HEX,HEX
19/02/2022,0.177591994,0.182262003,0.176203996,0.178760007,16395261,0,0,HEX,HEX
20/02/2022,0.178760007,0.178956002,0.154655993,0.157774001,25596197,0,0,HEX,HEX
21/02/2022,0.157774001,0.164949998,0.157774001,0.162088007,14411208,0,0,HEX,HEX
22/02/2022,0.162088007,0.165279999,0.143666998,0.147887006,25109398,0,0,HEX,HEX
23/02/2022,0.147887006,0.153573006,0.147887006,0.152089,19465453,0,0,HEX,HEX
24/02/2022,0.152089,0.153091997,0.123306997,0.138113007,38666743,0,0,HEX,HEX
25/02/2022,0.138113007,0.157915995,0.138113007,0.157276005,19232283,0,0,HEX,HEX
26/02/2022,0.157276005,0.160411999,0.155949995,0.157018006,14838987,0,0,HEX,HEX
27/02/2022,0.157018006,0.158065006,0.140411004,0.140458003,22158411,0,0,HEX,HEX
28/02/2022,0.140458003,0.146598995,0.138450995,0.144324005,20182271,0,0,HEX,HEX
01/03/2022,0.144324005,0.145593002,0.138258994,0.141399994,23522181,0,0,HEX,HEX
30/09/2021,27.30215263,28.97229195,27.15825653,28.58061981,1239805621,0,0,DOT,Polkadot
01/10/2021,28.61880875,32.30791473,28.52626228,31.9687767,1998408915,0,0,DOT,Polkadot
02/10/2021,31.94159508,33.38024139,31.57383919,32.12210846,1447666890,0,0,DOT,Polkadot
03/10/2021,32.03999329,32.68209457,31.33682632,32.10525513,1294791998,0,0,DOT,Polkadot
04/10/2021,32.11334991,32.11334991,30.09305763,31.0421257,1294606337,0,0,DOT,Polkadot
05/10/2021,31.11963654,32.12766266,30.63946152,31.42745781,1258661015,0,0,DOT,Polkadot
06/10/2021,31.3975811,33.02128601,29.18697166,32.28961182,1979276161,0,0,DOT,Polkadot
07/10/2021,32.22817993,35.30816269,31.02361679,33.97454834,2724383950,0,0,DOT,Polkadot
08/10/2021,33.96569443,34.48208618,33.16640472,33.37289429,1540992724,0,0,DOT,Polkadot
09/10/2021,33.30734634,36.89616013,33.02848434,36.32740402,1925845633,0,0,DOT,Polkadot
10/10/2021,36.3142128,37.41696548,34.24786377,34.46641922,1892396216,0,0,DOT,Polkadot
11/10/2021,34.47901535,36.07564545,33.29926682,34.18463135,1633598821,0,0,DOT,Polkadot
12/10/2021,34.14851761,35.41469574,32.11861801,35.15976715,1907396456,0,0,DOT,Polkadot
13/10/2021,35.17316818,43.09851074,33.79595184,41.61693192,4978924113,0,0,DOT,Polkadot
14/10/2021,41.67459869,42.42754745,39.48907471,40.75510025,3094236878,0,0,DOT,Polkadot
15/10/2021,40.74511719,44.06806946,39.51778412,43.15711212,3509884039,0,0,DOT,Polkadot
16/10/2021,43.25580978,44.68291092,41.32444,41.75762558,2149299435,0,0,DOT,Polkadot
17/10/2021,41.7361908,42.85660172,39.84425735,42.07395172,1794118104,0,0,DOT,Polkadot
18/10/2021,42.10353088,43.21934128,40.2896843,41.18367004,1770037056,0,0,DOT,Polkadot
19/10/2021,41.18297958,41.5712471,40.11100388,41.38401413,1476241195,0,0,DOT,Polkadot
20/10/2021,41.3555069,45.19144821,41.10404587,44.3486557,2160124585,0,0,DOT,Polkadot
21/10/2021,44.40413284,45.50112534,42.00785446,42.84651947,2416148968,0,0,DOT,Polkadot
22/10/2021,42.84566116,46.30654144,42.74349594,43.44936752,2535826499,0,0,DOT,Polkadot
23/10/2021,43.47877502,44.75666428,43.10358047,44.04997253,1228699647,0,0,DOT,Polkadot
24/10/2021,44.02895737,44.2007637,41.35233307,42.38565826,1286707564,0,0,DOT,Polkadot
25/10/2021,42.33413315,44.77607727,42.14971542,44.52662277,1360980395,0,0,DOT,Polkadot
26/10/2021,44.51347733,46.01819992,43.4499054,44.88387299,1763935730,0,0,DOT,Polkadot
27/10/2021,44.95084763,45.77347946,39.87256241,40.4104538,2833846259,0,0,DOT,Polkadot
28/10/2021,40.37979889,43.11450195,39.98307037,41.86169052,1946242940,0,0,DOT,Polkadot
29/10/2021,41.87302017,44.31965637,41.67492676,44.07362366,1613356430,0,0,DOT,Polkadot
30/10/2021,44.0838356,44.28013992,42.25952911,42.74783325,1002560667,0,0,DOT,Polkadot
31/10/2021,42.75190735,43.36242294,41.12775803,42.74209595,1250223353,0,0,DOT,Polkadot
01/11/2021,42.73979187,51.46878052,41.81019211,49.98225403,4338984539,0,0,DOT,Polkadot
02/11/2021,50.06534195,53.24603653,48.05802917,51.63135147,3755226109,0,0,DOT,Polkadot
03/11/2021,51.63199234,54.55249405,49.21791077,53.4437027,3292529595,0,0,DOT,Polkadot
04/11/2021,53.33569717,55.00497437,52.25465393,53.88173294,2735203164,0,0,DOT,Polkadot
05/11/2021,53.8777504,53.94598389,50.66057587,51.89467239,1836789840,0,0,DOT,Polkadot
06/11/2021,51.86598969,52.43740082,49.08731842,52.00921631,1731999303,0,0,DOT,Polkadot
07/11/2021,52.07573318,53.55031204,51.41523361,52.2779808,1469149811,0,0,DOT,Polkadot
08/11/2021,52.27919006,53.85879135,51.78031921,53.34845734,1731022445,0,0,DOT,Polkadot
09/11/2021,53.37579727,53.41867065,50.60604095,50.77936172,1889383248,0,0,DOT,Polkadot
10/11/2021,50.76315689,52.04048157,42.75793076,46.87133026,3209700777,0,0,DOT,Polkadot
11/11/2021,46.85951614,49.46265411,45.6487999,47.64762497,1903460945,0,0,DOT,Polkadot
12/11/2021,47.56955338,47.76028824,44.07051086,45.88080597,2018292419,0,0,DOT,Polkadot
13/11/2021,45.90560913,47.51754761,44.92832565,47.12905502,1193417084,0,0,DOT,Polkadot
14/11/2021,47.13515472,47.80475616,45.066185,46.40182114,943480234,0,0,DOT,Polkadot
15/11/2021,46.40087891,47.42341232,44.64331818,44.68871689,1217037806,0,0,DOT,Polkadot
16/11/2021,44.84197998,44.84197998,38.72527695,40.89931488,2989773813,0,0,DOT,Polkadot
17/11/2021,40.87398529,42.70829391,39.0338974,42.70829391,1952021421,0,0,DOT,Polkadot
18/11/2021,42.73418427,43.29317474,37.69652939,39.0459671,2184185009,0,0,DOT,Polkadot
19/11/2021,39.00419998,42.3032608,38.45973969,41.26102066,1585574130,0,0,DOT,Polkadot
20/11/2021,41.25737,42.08418655,39.97053909,42.06042862,1072593579,0,0,DOT,Polkadot
21/11/2021,42.11477661,43.59584045,40.71201324,42.00570679,1200251789,0,0,DOT,Polkadot
22/11/2021,42.01063156,42.14490509,38.84864044,39.44787216,1419043417,0,0,DOT,Polkadot
23/11/2021,39.5037117,41.45121765,38.62919998,40.79104233,1191444255,0,0,DOT,Polkadot
24/11/2021,40.78751755,40.95840454,38.11947632,39.3694191,1151780975,0,0,DOT,Polkadot
25/11/2021,38.30778885,40.95637131,38.08108139,38.45594788,1204042086,0,0,DOT,Polkadot
26/11/2021,39.46747971,39.64911652,33.98723602,34.38590622,2209378812,0,0,DOT,Polkadot
27/11/2021,34.54508591,35.93495178,34.49448776,35.18669891,1023830346,0,0,DOT,Polkadot
28/11/2021,35.22654343,35.83901978,32.43307114,35.76512146,1521352541,0,0,DOT,Polkadot
29/11/2021,35.79829407,37.55788803,35.47723389,37.16265488,1277403223,0,0,DOT,Polkadot
30/11/2021,37.13404083,39.33654022,35.5554924,37.960495,1552695148,0,0,DOT,Polkadot
01/12/2021,37.92595673,38.80066681,36.31910706,36.77326584,1247647115,0,0,DOT,Polkadot
02/12/2021,36.78253937,36.79286194,35.15065384,35.75789261,1000369702,0,0,DOT,Polkadot
03/12/2021,35.7701149,36.79755402,32.79180527,33.63953018,1330467954,0,0,DOT,Polkadot
04/12/2021,33.76245499,33.8658371,24.72099113,29.36883736,2854207528,0,0,DOT,Polkadot
05/12/2021,29.37971115,29.77900505,26.49066734,28.3101387,1471059303,0,0,DOT,Polkadot
06/12/2021,28.34239769,28.88986778,24.9070797,28.24952316,1994330966,0,0,DOT,Polkadot
07/12/2021,28.2321682,31.44329453,27.79052353,30.5438652,1776628055,0,0,DOT,Polkadot
08/12/2021,30.54337311,30.62254715,28.1024456,29.87049866,1356418902,0,0,DOT,Polkadot
09/12/2021,29.78027534,30.11067772,26.86099625,26.95192146,1193183661,0,0,DOT,Polkadot
10/12/2021,26.9618187,28.39946175,25.84604454,26.45391464,1357627514,0,0,DOT,Polkadot
11/12/2021,26.47014046,28.14526558,25.91729355,27.77472878,1175903576,0,0,DOT,Polkadot
12/12/2021,27.76069069,30.02223015,27.35613441,29.60898018,897053031,0,0,DOT,Polkadot
13/12/2021,29.61388969,29.81246948,25.60861969,25.97110558,1292550086,0,0,DOT,Polkadot
14/12/2021,25.95271873,26.69297981,25.09186172,26.16841888,1206987079,0,0,DOT,Polkadot
15/12/2021,26.17487335,27.98971558,24.37153435,27.14575958,1580299615,0,0,DOT,Polkadot
16/12/2021,27.15475464,27.79527092,25.77162361,26.04307747,1485488983,0,0,DOT,Polkadot
17/12/2021,26.02843666,26.2085495,24.28759575,24.66302681,1134265516,0,0,DOT,Polkadot
18/12/2021,24.67681694,25.72489548,24.25632286,25.49075699,878905203,0,0,DOT,Polkadot
19/12/2021,25.48800659,25.8564682,24.69501877,24.79140091,744698642,0,0,DOT,Polkadot
20/12/2021,24.7841053,25.01856613,23.31315994,24.05067444,924598147,0,0,DOT,Polkadot
21/12/2021,24.04226112,25.58433533,23.76516151,25.19419479,893276894,0,0,DOT,Polkadot
22/12/2021,25.18776703,28.21266174,25.01950836,27.21607399,1332894453,0,0,DOT,Polkadot
23/12/2021,27.23343086,29.6379528,26.79383278,29.11109352,1466897164,0,0,DOT,Polkadot
24/12/2021,29.15311813,29.66755295,27.8815937,28.13949776,1068526285,0,0,DOT,Polkadot
25/12/2021,28.15828705,29.1444149,28.00904846,28.83775711,721290103,0,0,DOT,Polkadot
26/12/2021,28.83884048,31.73951721,28.32209015,31.33283615,1627652480,0,0,DOT,Polkadot
27/12/2021,31.31994629,32.76809311,30.83581924,30.90867233,1724296390,0,0,DOT,Polkadot
28/12/2021,30.96243477,30.96243477,27.58502388,27.90710258,2373946823,0,0,DOT,Polkadot
29/12/2021,27.86506271,28.92106819,26.56036568,26.74437332,1772776120,0,0,DOT,Polkadot
30/12/2021,26.827425,28.37024879,26.21841431,27.56778908,1238329221,0,0,DOT,Polkadot
31/12/2021,27.56929016,28.06070518,26.35633469,26.71967506,1169307108,0,0,DOT,Polkadot
01/01/2022,26.7213459,28.58358192,26.70599174,28.58358192,769282646,0,0,DOT,Polkadot
02/01/2022,28.58288574,30.55582619,27.92235184,29.73116684,1217867246,0,0,DOT,Polkadot
